x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.580804527,0.658298373,-2.06E-07,0.537319422,0.617837191,-0.016481329,0.504470646,0.566793084,-0.034236848,0.478922278,0.529449463,-0.053704634,0.459994048,0.490307152,-0.072204545,0.54946965,0.470059246,-0.02189138,0.514450848,0.422242731,-0.051118348,0.486062437,0.440544814,-0.0730315,0.466275394,0.46768412,-0.084164508,0.572934091,0.463651299,-0.028165314,0.555672288,0.379407823,-0.051951647,0.530450106,0.335006833,-0.069185086,0.503208935,0.30424574,-0.080106609,0.597205102,0.47859475,-0.037470333,0.595488548,0.39343226,-0.057759859,0.57783097,0.344240069,-0.071887724,0.556207955,0.307221413,-0.080062695,0.617373347,0.508448184,-0.048157144,0.63798219,0.448598504,-0.060272038,0.640044272,0.403846622,-0.066843934,0.633240521,0.361515731,-0.071448334,f
0.580804527,0.658298373,-2.06E-07,0.537319422,0.617837191,-0.016481329,0.504470646,0.566793084,-0.034236848,0.478922278,0.529449463,-0.053704634,0.459994048,0.490307152,-0.072204545,0.54946965,0.470059246,-0.02189138,0.514450848,0.422242731,-0.051118348,0.486062437,0.440544814,-0.0730315,0.466275394,0.46768412,-0.084164508,0.572934091,0.463651299,-0.028165314,0.555672288,0.379407823,-0.051951647,0.530450106,0.335006833,-0.069185086,0.503208935,0.30424574,-0.080106609,0.597205102,0.47859475,-0.037470333,0.595488548,0.39343226,-0.057759859,0.57783097,0.344240069,-0.071887724,0.556207955,0.307221413,-0.080062695,0.617373347,0.508448184,-0.048157144,0.63798219,0.448598504,-0.060272038,0.640044272,0.403846622,-0.066843934,0.633240521,0.361515731,-0.071448334,f
0.580746651,0.657980204,-2.19E-07,0.540980577,0.619350672,-0.014436811,0.508643389,0.568964601,-0.031001335,0.482151628,0.531846166,-0.049850725,0.462660611,0.493689626,-0.068070382,0.551882029,0.469984114,-0.017495299,0.517898858,0.420974433,-0.044289988,0.489622355,0.43748194,-0.065571882,0.468937159,0.463751316,-0.076796763,0.576077104,0.46187073,-0.02401204,0.557745337,0.38214758,-0.044614654,0.533777118,0.338065505,-0.06064098,0.507340968,0.306889772,-0.071455866,0.600346446,0.475944638,-0.033474304,0.597546518,0.394528806,-0.051383201,0.580934107,0.344841182,-0.064353302,0.560684443,0.307328731,-0.072180644,0.62040478,0.505053341,-0.04426695,0.638645709,0.448337287,-0.054895502,0.640751481,0.404529512,-0.060217537,0.635591865,0.363020509,-0.064077526,f
0.580746651,0.657980204,-2.19E-07,0.540980577,0.619350672,-0.014436811,0.508643389,0.568964601,-0.031001335,0.482151628,0.531846166,-0.049850725,0.462660611,0.493689626,-0.068070382,0.551882029,0.469984114,-0.017495299,0.517898858,0.420974433,-0.044289988,0.489622355,0.43748194,-0.065571882,0.468937159,0.463751316,-0.076796763,0.576077104,0.46187073,-0.02401204,0.557745337,0.38214758,-0.044614654,0.533777118,0.338065505,-0.06064098,0.507340968,0.306889772,-0.071455866,0.600346446,0.475944638,-0.033474304,0.597546518,0.394528806,-0.051383201,0.580934107,0.344841182,-0.064353302,0.560684443,0.307328731,-0.072180644,0.62040478,0.505053341,-0.04426695,0.638645709,0.448337287,-0.054895502,0.640751481,0.404529512,-0.060217537,0.635591865,0.363020509,-0.064077526,f
0.579722106,0.655563116,-2.04E-07,0.541722715,0.616116405,-0.014028476,0.510717154,0.566736996,-0.030622128,0.484781861,0.531573057,-0.049873155,0.46485728,0.495813012,-0.068700887,0.554257989,0.469747603,-0.016996803,0.522342801,0.420900971,-0.045250241,0.493251383,0.438704699,-0.067601219,0.472697467,0.464789957,-0.079226844,0.57806766,0.463544786,-0.024042685,0.562296987,0.381766587,-0.045562688,0.538574576,0.337174833,-0.061982222,0.513248801,0.304931402,-0.072967283,0.601881385,0.478826731,-0.034239326,0.601355731,0.39514029,-0.053462591,0.584644496,0.344829291,-0.067320846,0.565107703,0.306246608,-0.07544931,0.621629894,0.508405089,-0.045676906,0.641681314,0.451344162,-0.056655221,0.644588649,0.40742749,-0.062350549,0.640552163,0.365315676,-0.066589125,f
0.579722106,0.655563116,-2.04E-07,0.541722715,0.616116405,-0.014028476,0.510717154,0.566736996,-0.030622128,0.484781861,0.531573057,-0.049873155,0.46485728,0.495813012,-0.068700887,0.554257989,0.469747603,-0.016996803,0.522342801,0.420900971,-0.045250241,0.493251383,0.438704699,-0.067601219,0.472697467,0.464789957,-0.079226844,0.57806766,0.463544786,-0.024042685,0.562296987,0.381766587,-0.045562688,0.538574576,0.337174833,-0.061982222,0.513248801,0.304931402,-0.072967283,0.601881385,0.478826731,-0.034239326,0.601355731,0.39514029,-0.053462591,0.584644496,0.344829291,-0.067320846,0.565107703,0.306246608,-0.07544931,0.621629894,0.508405089,-0.045676906,0.641681314,0.451344162,-0.056655221,0.644588649,0.40742749,-0.062350549,0.640552163,0.365315676,-0.066589125,f
0.587079227,0.653606951,-2.29E-07,0.546759963,0.616906762,-0.015559294,0.515225887,0.568260431,-0.032571126,0.488738388,0.530700505,-0.051245477,0.469161987,0.49250555,-0.069048554,0.561841369,0.473089784,-0.020851009,0.523865044,0.42528671,-0.050188273,0.494648784,0.441913188,-0.073366366,0.475039482,0.466398358,-0.085671917,0.584886074,0.46446538,-0.026689278,0.564707637,0.381259143,-0.048301518,0.5402776,0.336595237,-0.064278334,0.514199317,0.304801941,-0.074867241,0.60871923,0.478495747,-0.03541955,0.605209112,0.393198699,-0.054255705,0.587928653,0.343959093,-0.065914795,0.568111956,0.30604434,-0.07264486,0.627721429,0.506567121,-0.045528352,0.645711362,0.450812995,-0.057000134,0.647461593,0.407723665,-0.061789621,0.642564416,0.366391182,-0.064817205,f
0.587079227,0.653606951,-2.29E-07,0.546759963,0.616906762,-0.015559294,0.515225887,0.568260431,-0.032571126,0.488738388,0.530700505,-0.051245477,0.469161987,0.49250555,-0.069048554,0.561841369,0.473089784,-0.020851009,0.523865044,0.42528671,-0.050188273,0.494648784,0.441913188,-0.073366366,0.475039482,0.466398358,-0.085671917,0.584886074,0.46446538,-0.026689278,0.564707637,0.381259143,-0.048301518,0.5402776,0.336595237,-0.064278334,0.514199317,0.304801941,-0.074867241,0.60871923,0.478495747,-0.03541955,0.605209112,0.393198699,-0.054255705,0.587928653,0.343959093,-0.065914795,0.568111956,0.30604434,-0.07264486,0.627721429,0.506567121,-0.045528352,0.645711362,0.450812995,-0.057000134,0.647461593,0.407723665,-0.061789621,0.642564416,0.366391182,-0.064817205,f
0.592424512,0.653499603,-2.44E-07,0.549966216,0.616254687,-0.015229267,0.517365992,0.565976441,-0.031197855,0.491056532,0.528523862,-0.048856419,0.475772172,0.490497351,-0.065190837,0.565870762,0.470998913,-0.018241594,0.530488312,0.422035664,-0.04671824,0.500899613,0.441093564,-0.068801098,0.481642962,0.467366576,-0.080556802,0.589593768,0.462965608,-0.02451225,0.569844604,0.379503042,-0.04580579,0.54599601,0.336318851,-0.061580032,0.521564424,0.304072082,-0.072088301,0.614029348,0.477633715,-0.034049537,0.609633327,0.391507626,-0.053044368,0.593322992,0.341863275,-0.06522014,0.575428426,0.301311374,-0.072613835,0.634330451,0.506913662,-0.044954486,0.651976705,0.450517416,-0.056901284,0.654936016,0.409008056,-0.062458474,0.651680052,0.367943734,-0.066376157,f
0.592424512,0.653499603,-2.44E-07,0.549966216,0.616254687,-0.015229267,0.517365992,0.565976441,-0.031197855,0.491056532,0.528523862,-0.048856419,0.475772172,0.490497351,-0.065190837,0.565870762,0.470998913,-0.018241594,0.530488312,0.422035664,-0.04671824,0.500899613,0.441093564,-0.068801098,0.481642962,0.467366576,-0.080556802,0.589593768,0.462965608,-0.02451225,0.569844604,0.379503042,-0.04580579,0.54599601,0.336318851,-0.061580032,0.521564424,0.304072082,-0.072088301,0.614029348,0.477633715,-0.034049537,0.609633327,0.391507626,-0.053044368,0.593322992,0.341863275,-0.06522014,0.575428426,0.301311374,-0.072613835,0.634330451,0.506913662,-0.044954486,0.651976705,0.450517416,-0.056901284,0.654936016,0.409008056,-0.062458474,0.651680052,0.367943734,-0.066376157,f
0.59565711,0.655963778,-2.90E-07,0.554580688,0.61663568,-0.015106441,0.522984385,0.564850211,-0.031734988,0.497826993,0.52842325,-0.050399836,0.482136995,0.490651965,-0.067785092,0.571980536,0.467695296,-0.017025983,0.538245738,0.417696357,-0.046451915,0.507799447,0.437140882,-0.070441984,0.486753315,0.464717388,-0.083557673,0.594251096,0.460101813,-0.023668079,0.575773895,0.377770722,-0.046510965,0.551701188,0.334007859,-0.064654239,0.526861548,0.301456332,-0.076659493,0.617609799,0.475239247,-0.033531509,0.617274046,0.391075462,-0.053439181,0.601979196,0.34401238,-0.066648044,0.584412992,0.305992663,-0.074388005,0.636948705,0.505836248,-0.044789027,0.65647471,0.451197267,-0.057044685,0.659845233,0.409852564,-0.062884428,0.657131016,0.368105948,-0.066825502,f
0.59565711,0.655963778,-2.90E-07,0.554580688,0.61663568,-0.015106441,0.522984385,0.564850211,-0.031734988,0.497826993,0.52842325,-0.050399836,0.482136995,0.490651965,-0.067785092,0.571980536,0.467695296,-0.017025983,0.538245738,0.417696357,-0.046451915,0.507799447,0.437140882,-0.070441984,0.486753315,0.464717388,-0.083557673,0.594251096,0.460101813,-0.023668079,0.575773895,0.377770722,-0.046510965,0.551701188,0.334007859,-0.064654239,0.526861548,0.301456332,-0.076659493,0.617609799,0.475239247,-0.033531509,0.617274046,0.391075462,-0.053439181,0.601979196,0.34401238,-0.066648044,0.584412992,0.305992663,-0.074388005,0.636948705,0.505836248,-0.044789027,0.65647471,0.451197267,-0.057044685,0.659845233,0.409852564,-0.062884428,0.657131016,0.368105948,-0.066825502,f
0.60184139,0.654211521,-2.89E-07,0.561747611,0.615319848,-0.013705091,0.530606866,0.564710736,-0.029750008,0.504552364,0.528206348,-0.048285041,0.48868075,0.49068886,-0.065761186,0.576374352,0.470019788,-0.015117453,0.544916809,0.416185081,-0.045703225,0.515912712,0.434314281,-0.070037656,0.495643705,0.46127674,-0.082701385,0.599671066,0.464235038,-0.022752868,0.582441509,0.378576666,-0.045887176,0.559736192,0.332752287,-0.063924253,0.536281645,0.298969567,-0.075496353,0.623878181,0.479738295,-0.033781849,0.622563541,0.395008206,-0.054037455,0.608237565,0.344927132,-0.067209668,0.592269778,0.304949284,-0.074407071,0.644991457,0.508810341,-0.04602496,0.662935257,0.449273765,-0.057721887,0.666567624,0.405732095,-0.062531978,0.665194571,0.363168448,-0.065487072,f
0.60184139,0.654211521,-2.89E-07,0.561747611,0.615319848,-0.013705091,0.530606866,0.564710736,-0.029750008,0.504552364,0.528206348,-0.048285041,0.48868075,0.49068886,-0.065761186,0.576374352,0.470019788,-0.015117453,0.544916809,0.416185081,-0.045703225,0.515912712,0.434314281,-0.070037656,0.495643705,0.46127674,-0.082701385,0.599671066,0.464235038,-0.022752868,0.582441509,0.378576666,-0.045887176,0.559736192,0.332752287,-0.063924253,0.536281645,0.298969567,-0.075496353,0.623878181,0.479738295,-0.033781849,0.622563541,0.395008206,-0.054037455,0.608237565,0.344927132,-0.067209668,0.592269778,0.304949284,-0.074407071,0.644991457,0.508810341,-0.04602496,0.662935257,0.449273765,-0.057721887,0.666567624,0.405732095,-0.062531978,0.665194571,0.363168448,-0.065487072,f
0.610575497,0.64796102,-2.60E-07,0.573902249,0.613593996,-0.015624103,0.544799387,0.565881252,-0.032815438,0.519630373,0.529515147,-0.052028429,0.500166118,0.492634565,-0.069929495,0.587989569,0.467845351,-0.018661363,0.553539455,0.420066923,-0.04769069,0.526660383,0.438819796,-0.070213176,0.5092417,0.465608001,-0.082065307,0.610604823,0.460486412,-0.025559632,0.594800889,0.37718451,-0.050124515,0.570371866,0.334188461,-0.068102248,0.545625508,0.304919541,-0.079047285,0.634823978,0.474216521,-0.035550278,0.634870648,0.38934648,-0.056305286,0.620031357,0.341546834,-0.069931209,0.602775753,0.304848492,-0.077258594,0.656180322,0.501927674,-0.046937529,0.677523732,0.446951866,-0.058593355,0.682270944,0.404672295,-0.064515062,0.680209816,0.362814039,-0.068518266,f
0.610575497,0.64796102,-2.60E-07,0.573902249,0.613593996,-0.015624103,0.544799387,0.565881252,-0.032815438,0.519630373,0.529515147,-0.052028429,0.500166118,0.492634565,-0.069929495,0.587989569,0.467845351,-0.018661363,0.553539455,0.420066923,-0.04769069,0.526660383,0.438819796,-0.070213176,0.5092417,0.465608001,-0.082065307,0.610604823,0.460486412,-0.025559632,0.594800889,0.37718451,-0.050124515,0.570371866,0.334188461,-0.068102248,0.545625508,0.304919541,-0.079047285,0.634823978,0.474216521,-0.035550278,0.634870648,0.38934648,-0.056305286,0.620031357,0.341546834,-0.069931209,0.602775753,0.304848492,-0.077258594,0.656180322,0.501927674,-0.046937529,0.677523732,0.446951866,-0.058593355,0.682270944,0.404672295,-0.064515062,0.680209816,0.362814039,-0.068518266,f
0.611548483,0.643433094,-2.61E-07,0.576582551,0.608043134,-0.014260467,0.549059391,0.559905887,-0.03064074,0.525391042,0.524858356,-0.049594548,0.506409109,0.490683049,-0.067243882,0.593598247,0.464164227,-0.014910745,0.559446812,0.414527565,-0.04404287,0.531730056,0.435694337,-0.066256508,0.514638484,0.463003814,-0.077595651,0.61717689,0.457747817,-0.022547675,0.602603257,0.375194371,-0.047000114,0.579800427,0.331685215,-0.064492472,0.556801736,0.300401449,-0.074703909,0.640809953,0.472069949,-0.033538442,0.63891089,0.389123857,-0.055419978,0.623838365,0.341026932,-0.069271237,0.607372582,0.30314064,-0.075885758,0.661133468,0.499757886,-0.045745108,0.680830657,0.444348514,-0.057261121,0.685356796,0.403377265,-0.062617965,0.683618605,0.362910539,-0.065797016,f
0.611548483,0.643433094,-2.61E-07,0.576582551,0.608043134,-0.014260467,0.549059391,0.559905887,-0.03064074,0.525391042,0.524858356,-0.049594548,0.506409109,0.490683049,-0.067243882,0.593598247,0.464164227,-0.014910745,0.559446812,0.414527565,-0.04404287,0.531730056,0.435694337,-0.066256508,0.514638484,0.463003814,-0.077595651,0.61717689,0.457747817,-0.022547675,0.602603257,0.375194371,-0.047000114,0.579800427,0.331685215,-0.064492472,0.556801736,0.300401449,-0.074703909,0.640809953,0.472069949,-0.033538442,0.63891089,0.389123857,-0.055419978,0.623838365,0.341026932,-0.069271237,0.607372582,0.30314064,-0.075885758,0.661133468,0.499757886,-0.045745108,0.680830657,0.444348514,-0.057261121,0.685356796,0.403377265,-0.062617965,0.683618605,0.362910539,-0.065797016,f
0.614673316,0.642771959,-2.64E-07,0.578275979,0.607134938,-0.015199631,0.54938668,0.558495581,-0.031529251,0.526183665,0.523399591,-0.05038061,0.50940299,0.488672346,-0.067641489,0.595581651,0.462669104,-0.014278281,0.563499391,0.413146287,-0.043715354,0.536263645,0.433665484,-0.06653291,0.518715799,0.46105212,-0.078156434,0.619001031,0.455600858,-0.021129841,0.606103361,0.374944866,-0.045677964,0.584525764,0.331565022,-0.063741557,0.561256289,0.300885409,-0.074246258,0.642706811,0.468924671,-0.03155566,0.641666889,0.385919124,-0.053588904,0.626161575,0.337948501,-0.06768851,0.607686877,0.300276101,-0.074190095,0.663197577,0.495355785,-0.043324634,0.683830082,0.439602315,-0.055037729,0.688655198,0.39875865,-0.06074585,0.686145782,0.358735085,-0.063994579,f
0.614673316,0.642771959,-2.64E-07,0.578275979,0.607134938,-0.015199631,0.54938668,0.558495581,-0.031529251,0.526183665,0.523399591,-0.05038061,0.50940299,0.488672346,-0.067641489,0.595581651,0.462669104,-0.014278281,0.563499391,0.413146287,-0.043715354,0.536263645,0.433665484,-0.06653291,0.518715799,0.46105212,-0.078156434,0.619001031,0.455600858,-0.021129841,0.606103361,0.374944866,-0.045677964,0.584525764,0.331565022,-0.063741557,0.561256289,0.300885409,-0.074246258,0.642706811,0.468924671,-0.03155566,0.641666889,0.385919124,-0.053588904,0.626161575,0.337948501,-0.06768851,0.607686877,0.300276101,-0.074190095,0.663197577,0.495355785,-0.043324634,0.683830082,0.439602315,-0.055037729,0.688655198,0.39875865,-0.06074585,0.686145782,0.358735085,-0.063994579,f
0.614863575,0.639530241,-2.77E-07,0.580041468,0.604426503,-0.014970372,0.552442789,0.557099283,-0.031160463,0.530212939,0.521545529,-0.04995738,0.512506545,0.487306237,-0.067320533,0.598330438,0.462015182,-0.013216894,0.565409422,0.414678603,-0.042611666,0.538196802,0.434262991,-0.066099487,0.520079613,0.460528553,-0.078135759,0.621900499,0.45439443,-0.019682635,0.6072312,0.374864757,-0.042624615,0.586856961,0.33165586,-0.060170252,0.563933969,0.300667435,-0.070765033,0.645624757,0.466709644,-0.029743852,0.64393878,0.38612476,-0.050631862,0.628535926,0.338769048,-0.064293697,0.609484613,0.301136494,-0.070620403,0.665377736,0.491461754,-0.041227899,0.685991287,0.437428296,-0.052115679,0.690100849,0.397007585,-0.057379194,0.686308622,0.357450873,-0.060291953,f
0.614863575,0.639530241,-2.77E-07,0.580041468,0.604426503,-0.014970372,0.552442789,0.557099283,-0.031160463,0.530212939,0.521545529,-0.04995738,0.512506545,0.487306237,-0.067320533,0.598330438,0.462015182,-0.013216894,0.565409422,0.414678603,-0.042611666,0.538196802,0.434262991,-0.066099487,0.520079613,0.460528553,-0.078135759,0.621900499,0.45439443,-0.019682635,0.6072312,0.374864757,-0.042624615,0.586856961,0.33165586,-0.060170252,0.563933969,0.300667435,-0.070765033,0.645624757,0.466709644,-0.029743852,0.64393878,0.38612476,-0.050631862,0.628535926,0.338769048,-0.064293697,0.609484613,0.301136494,-0.070620403,0.665377736,0.491461754,-0.041227899,0.685991287,0.437428296,-0.052115679,0.690100849,0.397007585,-0.057379194,0.686308622,0.357450873,-0.060291953,f
0.613196254,0.635087609,-2.67E-07,0.580759108,0.604691803,-0.015840042,0.554140627,0.558404863,-0.032375429,0.532063127,0.523776889,-0.05154413,0.514213264,0.490414381,-0.069333635,0.597170413,0.462139279,-0.015537173,0.565557778,0.412646413,-0.044673961,0.537834167,0.432865024,-0.066743709,0.519066751,0.459182054,-0.077614799,0.62157017,0.454449832,-0.021798285,0.606979072,0.374086261,-0.044754125,0.587336421,0.331437647,-0.061723758,0.565235972,0.300065726,-0.071941085,0.645900548,0.466457367,-0.031608708,0.643472135,0.385767519,-0.053021591,0.628148079,0.33827588,-0.067162253,0.609156013,0.300509006,-0.073728882,0.666589975,0.491210461,-0.042798433,0.687412798,0.436581075,-0.054459266,0.691341579,0.395813018,-0.06029531,0.686703086,0.356075019,-0.0635482,f
0.613196254,0.635087609,-2.67E-07,0.580759108,0.604691803,-0.015840042,0.554140627,0.558404863,-0.032375429,0.532063127,0.523776889,-0.05154413,0.514213264,0.490414381,-0.069333635,0.597170413,0.462139279,-0.015537173,0.565557778,0.412646413,-0.044673961,0.537834167,0.432865024,-0.066743709,0.519066751,0.459182054,-0.077614799,0.62157017,0.454449832,-0.021798285,0.606979072,0.374086261,-0.044754125,0.587336421,0.331437647,-0.061723758,0.565235972,0.300065726,-0.071941085,0.645900548,0.466457367,-0.031608708,0.643472135,0.385767519,-0.053021591,0.628148079,0.33827588,-0.067162253,0.609156013,0.300509006,-0.073728882,0.666589975,0.491210461,-0.042798433,0.687412798,0.436581075,-0.054459266,0.691341579,0.395813018,-0.06029531,0.686703086,0.356075019,-0.0635482,f
0.614342988,0.635564804,-2.54E-07,0.581388295,0.603987634,-0.015557977,0.5533337,0.557273209,-0.032192051,0.531018555,0.522941232,-0.051677294,0.512890875,0.488990813,-0.069999337,0.596568346,0.461082697,-0.014084131,0.56554389,0.412125736,-0.044474538,0.539488316,0.431950748,-0.067785084,0.52132684,0.459394455,-0.078914076,0.621537209,0.453645438,-0.020388158,0.607456803,0.373540848,-0.043895733,0.588209033,0.331009686,-0.061356798,0.566160083,0.30084607,-0.071485609,0.646043837,0.465850353,-0.030425921,0.642942071,0.386218607,-0.052328695,0.6273458,0.339259654,-0.06644541,0.60790503,0.302765608,-0.072352298,0.666807711,0.49030301,-0.041811824,0.687092245,0.434560031,-0.053131986,0.690997064,0.393226117,-0.058338713,0.686603308,0.35313192,-0.060805757,f
0.614342988,0.635564804,-2.54E-07,0.581388295,0.603987634,-0.015557977,0.5533337,0.557273209,-0.032192051,0.531018555,0.522941232,-0.051677294,0.512890875,0.488990813,-0.069999337,0.596568346,0.461082697,-0.014084131,0.56554389,0.412125736,-0.044474538,0.539488316,0.431950748,-0.067785084,0.52132684,0.459394455,-0.078914076,0.621537209,0.453645438,-0.020388158,0.607456803,0.373540848,-0.043895733,0.588209033,0.331009686,-0.061356798,0.566160083,0.30084607,-0.071485609,0.646043837,0.465850353,-0.030425921,0.642942071,0.386218607,-0.052328695,0.6273458,0.339259654,-0.06644541,0.60790503,0.302765608,-0.072352298,0.666807711,0.49030301,-0.041811824,0.687092245,0.434560031,-0.053131986,0.690997064,0.393226117,-0.058338713,0.686603308,0.35313192,-0.060805757,f
0.61535871,0.636904001,-2.58E-07,0.582108319,0.603390455,-0.014840114,0.554064691,0.556918502,-0.031269975,0.531626105,0.523368478,-0.050680395,0.51368469,0.489813864,-0.069070004,0.596724749,0.460197747,-0.013122091,0.565819144,0.412294567,-0.044594843,0.53946048,0.42988649,-0.069209851,0.520938635,0.456572324,-0.081158936,0.62090224,0.453265905,-0.019958593,0.607436419,0.374581099,-0.044230521,0.58787781,0.331486046,-0.062397111,0.565386176,0.301180452,-0.073023103,0.645169854,0.4649643,-0.03066502,0.642337263,0.385854244,-0.052878104,0.626023233,0.338403344,-0.067429408,0.606205106,0.30147469,-0.073778316,0.665647686,0.489398986,-0.042712331,0.685834765,0.433807731,-0.054160606,0.68947345,0.392966002,-0.059735056,0.685308933,0.353011727,-0.062558495,f
0.61535871,0.636904001,-2.58E-07,0.582108319,0.603390455,-0.014840114,0.554064691,0.556918502,-0.031269975,0.531626105,0.523368478,-0.050680395,0.51368469,0.489813864,-0.069070004,0.596724749,0.460197747,-0.013122091,0.565819144,0.412294567,-0.044594843,0.53946048,0.42988649,-0.069209851,0.520938635,0.456572324,-0.081158936,0.62090224,0.453265905,-0.019958593,0.607436419,0.374581099,-0.044230521,0.58787781,0.331486046,-0.062397111,0.565386176,0.301180452,-0.073023103,0.645169854,0.4649643,-0.03066502,0.642337263,0.385854244,-0.052878104,0.626023233,0.338403344,-0.067429408,0.606205106,0.30147469,-0.073778316,0.665647686,0.489398986,-0.042712331,0.685834765,0.433807731,-0.054160606,0.68947345,0.392966002,-0.059735056,0.685308933,0.353011727,-0.062558495,f
0.617320001,0.638376653,-2.50E-07,0.581124067,0.603677273,-0.014791895,0.552200079,0.556579232,-0.030476604,0.530290127,0.523187816,-0.048999328,0.51367557,0.488889307,-0.066399023,0.594896615,0.461717516,-0.013555605,0.56455791,0.410735011,-0.043822281,0.538483262,0.428210229,-0.067196436,0.521476626,0.455545723,-0.078569777,0.618672729,0.45417434,-0.019920595,0.605399489,0.375002563,-0.043598965,0.585667253,0.330507517,-0.061011612,0.563713372,0.299019873,-0.071114756,0.643271029,0.465563208,-0.030058097,0.640620351,0.386380345,-0.051630873,0.62529552,0.337855041,-0.065438144,0.606252134,0.299723327,-0.071445204,0.66493541,0.489473909,-0.041561827,0.685044348,0.433003873,-0.053338807,0.688679099,0.391937494,-0.058877777,0.684118271,0.351789713,-0.061567836,f
0.617320001,0.638376653,-2.50E-07,0.581124067,0.603677273,-0.014791895,0.552200079,0.556579232,-0.030476604,0.530290127,0.523187816,-0.048999328,0.51367557,0.488889307,-0.066399023,0.594896615,0.461717516,-0.013555605,0.56455791,0.410735011,-0.043822281,0.538483262,0.428210229,-0.067196436,0.521476626,0.455545723,-0.078569777,0.618672729,0.45417434,-0.019920595,0.605399489,0.375002563,-0.043598965,0.585667253,0.330507517,-0.061011612,0.563713372,0.299019873,-0.071114756,0.643271029,0.465563208,-0.030058097,0.640620351,0.386380345,-0.051630873,0.62529552,0.337855041,-0.065438144,0.606252134,0.299723327,-0.071445204,0.66493541,0.489473909,-0.041561827,0.685044348,0.433003873,-0.053338807,0.688679099,0.391937494,-0.058877777,0.684118271,0.351789713,-0.061567836,f
0.617245197,0.636686087,-2.48E-07,0.580830812,0.602385998,-0.01626095,0.550860345,0.554660857,-0.032769427,0.5283885,0.519908905,-0.051793981,0.512685657,0.483591616,-0.069652297,0.594535768,0.460766643,-0.015254229,0.563118637,0.40983963,-0.046062846,0.536635995,0.426661432,-0.069738328,0.519332469,0.453115046,-0.08142256,0.61754334,0.452745199,-0.021269076,0.603114247,0.372789413,-0.046124134,0.582240939,0.329061508,-0.064294249,0.559899449,0.298548043,-0.074739732,0.642070055,0.463976622,-0.031145377,0.639299333,0.384694725,-0.053363979,0.624555767,0.336378634,-0.067761637,0.606134713,0.298655033,-0.074228771,0.664138019,0.488356382,-0.042524226,0.683644414,0.432198107,-0.054931764,0.687218845,0.39096421,-0.061059386,0.682449877,0.350589633,-0.064228773,f
0.663657129,0.527512074,-2.17E-08,0.643833876,0.472049177,-0.003249383,0.595226169,0.439203352,-0.010783938,0.549582422,0.446472287,-0.018123034,0.520879686,0.466320127,-0.026621655,0.591406345,0.41921699,-0.015740316,0.533609271,0.414460987,-0.025074946,0.499966472,0.41646266,-0.03217531,0.473965108,0.415238738,-0.038768414,0.586353481,0.448501348,-0.020490937,0.534116387,0.464978844,-0.027482333,0.550563514,0.479241043,-0.027769959,0.56878984,0.476927936,-0.029549539,0.583830416,0.484917492,-0.024717268,0.540215254,0.500933528,-0.029786084,0.559830308,0.507886291,-0.025776247,0.57713455,0.500759602,-0.024707345,0.583327591,0.521547437,-0.029188545,0.553751767,0.528541327,-0.03460646,0.569793761,0.533919573,-0.030529168,0.585647583,0.531427264,-0.02764062,g
0.663657129,0.527512074,-2.17E-08,0.643833876,0.472049177,-0.003249383,0.595226169,0.439203352,-0.010783938,0.549582422,0.446472287,-0.018123034,0.520879686,0.466320127,-0.026621655,0.591406345,0.41921699,-0.015740316,0.533609271,0.414460987,-0.025074946,0.499966472,0.41646266,-0.03217531,0.473965108,0.415238738,-0.038768414,0.586353481,0.448501348,-0.020490937,0.534116387,0.464978844,-0.027482333,0.550563514,0.479241043,-0.027769959,0.56878984,0.476927936,-0.029549539,0.583830416,0.484917492,-0.024717268,0.540215254,0.500933528,-0.029786084,0.559830308,0.507886291,-0.025776247,0.57713455,0.500759602,-0.024707345,0.583327591,0.521547437,-0.029188545,0.553751767,0.528541327,-0.03460646,0.569793761,0.533919573,-0.030529168,0.585647583,0.531427264,-0.02764062,g
0.663911462,0.527549028,-2.93E-08,0.642843723,0.47268343,-0.00259024,0.594551742,0.440547228,-0.009899772,0.549464643,0.447866887,-0.017109668,0.52114296,0.467703074,-0.02551947,0.590293646,0.419017911,-0.015258646,0.533195496,0.413591981,-0.024456803,0.499461651,0.415459037,-0.031660572,0.473204792,0.414498806,-0.038349021,0.585729122,0.44754976,-0.020305552,0.533999503,0.464578688,-0.026735539,0.550491869,0.478976905,-0.026834432,0.56834358,0.476442575,-0.028661745,0.58347255,0.483650923,-0.024798973,0.54012388,0.500970364,-0.029247528,0.559690118,0.50789243,-0.02510939,0.576828659,0.500538349,-0.024194557,0.583095014,0.520389378,-0.029519811,0.553222954,0.528511643,-0.034454897,0.569093466,0.533955693,-0.03022412,0.5847404,0.531409144,-0.027370576,g
